brand,engine_displacement,fuel_type,insurance,kms_driven,location,model,ownership,price,registration_year,seats,transmission
2,2993.0,1,0,38000,2,65,1,2700000.0,2015,5,0
2,1995.0,1,1,60000,2,27,3,2900000.0,2018,5,0
9,1199.0,4,1,28438,2,999,1,547000.0,2016,5,0
10,1197.0,4,2,56460,2,800,3,507000.0,2021,5,1
18,1197.0,4,0,33821,2,925,1,514000.0,2022,5,1
10,1493.0,1,1,120000,2,1756,3,215000.0,2007,5,1
10,1997.0,1,0,20000,2,1689,1,3500000.0,2024,5,0
29,1462.0,4,0,48037,2,1702,1,925000.0,2022,5,1
18,1197.0,4,0,24985,2,1583,3,581000.0,2019,5,1
22,1998.0,4,0,35000,2,475,1,3600000.0,2018,5,0
9,1498.0,4,1,30687,2,401,1,1175000.0,2020,5,1
10,1197.0,4,0,5000,2,799,1,690000.0,2021,5,1
9,1497.0,4,0,61383,2,392,3,659000.0,2017,5,0
10,1591.0,4,0,56590,2,1795,1,800000.0,2019,5,1
18,1462.0,4,1,77594,2,654,3,498000.00000000006,2012,7,1
21,998.0,2,0,25713,3,2012,1,1890000.0,2023,5,0
18,998.0,4,0,53000,2,334,1,390000.0,2019,5,1
28,1956.0,1,0,80000,2,823,1,1810000.0,2022,5,0
18,796.0,4,1,93617,2,141,1,335000.0,2020,5,1
18,1197.0,4,0,38000,2,1563,1,745000.0,2022,5,0
9,1199.0,4,0,53569,2,177,3,530000.0,2019,5,1
18,998.0,4,2,54879,2,337,1,454000.0,2022,5,1
9,1498.0,1,1,68000,2,1001,1,450000.0,2017,5,1
9,1497.0,4,1,50276,2,408,1,690000.0,2016,5,1
26,999.0,4,1,10000,2,1022,1,915000.0,2024,5,0
18,1197.0,4,1,70000,2,1563,1,830000.0000000001,2021,5,0
30,1498.0,4,1,30000,2,1799,1,1600000.0,2022,5,0
2,1995.0,1,0,55000,2,25,1,3600000.0,2018,5,0
18,998.0,4,1,30000,2,341,1,355000.0,2015,5,1
28,998.0,2,1,20000,2,1651,1,965000.0,2023,5,0
18,998.0,4,1,20000,2,1375,1,460000.0,2021,5,0
18,1248.0,1,1,86000,2,1537,1,670000.0,2017,5,0
10,998.0,4,1,50000,2,1746,1,850000.0,2021,5,1
18,998.0,4,0,43305,2,1373,1,450000.0,2021,5,1
14,1493.0,1,1,120000,2,1464,1,1150000.0,2019,5,0
5,1198.0,4,1,80000,2,760,3,300000.0,2016,5,1
30,999.0,4,3,23922,2,1598,1,994000.0,2021,5,1
26,999.0,4,0,32000,2,1075,1,440000.00000000006,2020,5,1
9,1497.0,4,1,40000,2,398,1,800000.0,2017,5,1
24,999.0,4,2,29577,2,1103,1,633000.0,2023,5,1
26,999.0,4,1,10000,2,1680,1,980000.0,2024,7,1
10,1086.0,4,0,31734,2,1424,3,435000.0,2019,5,0
10,1086.0,4,0,67854,2,1429,1,191000.0,2009,5,1
9,1498.0,4,0,50155,2,405,1,1035000.0,2020,5,0
24,1498.0,4,1,160000,2,1511,1,250000.0,2016,5,1
10,1197.0,4,0,16811,2,880,1,839000.0,2021,5,0
26,1461.0,1,0,110000,2,1434,1,350000.0,2013,5,1
31,1969.0,1,0,120000,2,1896,3,3600000.0,2016,7,0
30,999.0,4,3,57176,2,1601,1,1239000.0,2022,5,0
17,2489.0,1,1,80000,2,1990,1,480000.0,2018,7,1
10,1591.0,4,1,80000,2,1795,3,525000.0,2016,5,1
24,1198.0,4,0,21865,2,1118,3,345000.0,2018,5,1
27,1798.0,4,0,60450,2,1516,1,1900000.0,2018,5,1
10,1482.0,4,1,10000,2,1776,1,1850000.0,2024,5,0
10,998.0,4,0,26000,2,1775,1,1290000.0,2023,5,0
18,998.0,4,0,21437,2,148,1,356000.0,2018,5,0
10,998.0,4,1,30944,2,1745,1,881000.0,2021,5,1
30,1199.0,1,1,160000,2,1209,3,275000.0,2011,5,1
9,1199.0,4,0,77849,2,999,1,509000.0,2017,5,0
18,1298.0,4,1,60000,2,1556,3,260000.0,2010,5,1
8,1498.0,1,0,63319,2,601,3,615000.0,2017,5,1
8,1497.0,4,0,56000,2,610,1,750000.0,2018,5,0
17,2179.0,1,0,85000,2,1966,1,1475000.0,2019,7,1
28,1199.0,4,1,8000,2,1668,1,750000.0,2023,5,0
28,1497.0,1,0,16000,2,158,1,990000.0,2023,5,1
18,998.0,4,0,36000,2,342,1,465000.00000000006,2017,5,0
18,1197.0,4,1,60000,2,239,3,540000.0,2016,5,1
18,1197.0,4,0,40000,2,1534,1,690000.0,2020,5,0
18,796.0,4,1,70000,2,134,1,690000.0,2008,5,1
9,1199.0,4,1,70000,2,1005,3,475000.0,2016,5,1
29,1987.0,4,0,16000,2,976,1,3250000.0,2023,7,0
26,999.0,4,0,35000,2,1679,1,650000.0,2021,7,1
15,2179.0,1,0,38000,2,540,3,3150000.0,2018,7,0
10,1396.0,1,1,120000,2,892,3,320000.0,2012,5,1
17,1198.0,4,0,61561,2,1053,1,367000.0,2017,6,1
28,1199.0,0,1,20000,2,1641,1,600000.0,2023,5,1
17,2184.0,1,0,56000,2,1618,1,1380000.0,2022,4,0
13,1368.0,4,0,28000,2,455,1,2090000.0,2021,5,0
18,1197.0,4,2,74206,2,238,3,471000.0,2016,5,0
8,999.0,4,1,60000,2,597,1,550000.0,2015,5,1
0,1968.0,1,0,23000,2,82,1,2625000.0,2019,5,0
18,1248.0,1,1,60000,2,1812,1,800000.0,2019,5,0
0,2994.0,4,1,1900,4,1384,1,7500000.0,2014,5,0
9,1497.0,4,0,80206,2,381,1,585000.0,2014,5,0
9,1498.0,4,1,13000,2,623,1,1200000.0,2023,5,1
20,1950.0,1,0,55000,2,685,1,5450000.0,2021,5,0
18,1197.0,4,1,40170,2,242,3,612000.0,2020,5,1
18,1197.0,4,1,40000,2,1573,1,600000.0,2021,5,1
18,1462.0,4,1,20000,2,657,1,1120000.0,2023,7,0
10,998.0,4,3,49333,2,1746,1,797000.0,2021,5,1
27,1984.0,4,1,60000,2,1522,1,3500000.0,2021,5,0
18,1197.0,4,0,98685,2,1556,1,420000.0,2015,5,1
18,1462.0,4,1,50000,2,1809,1,745000.0,2021,5,1
8,1499.0,4,0,87148,2,606,1,480000.0,2016,5,1
30,1197.0,4,1,60001,2,1729,1,630000.0,2015,5,0
10,1197.0,4,1,10000,2,910,1,940000.0,2024,5,0
18,998.0,4,0,39382,2,327,1,460000.0,2018,5,0
13,1956.0,1,1,30000,2,1114,1,3500000.0,2022,7,0
26,999.0,4,0,34457,2,1024,1,680000.0,2021,5,1
24,999.0,4,2,31126,2,1096,3,699000.0,2022,5,0
27,1498.0,1,1,160000,2,1328,1,800000.0,2017,5,1
18,1197.0,4,1,56000,2,239,1,615000.0,2019,5,1
18,1197.0,4,0,77077,2,920,1,540000.0,2020,5,0
26,999.0,4,3,23199,2,1072,1,496000.0,2022,5,0
18,1248.0,1,1,70000,2,1554,1,450000.0,2013,5,1
18,998.0,4,0,78000,2,1833,1,375000.0,2016,5,1
18,1197.0,4,1,20000,2,234,1,780000.0,2022,5,1
29,2755.0,1,1,137297,2,723,3,2700000.0,2019,7,1
21,1996.0,1,0,76046,2,757,1,2900000.0,2022,6,0
9,1498.0,1,0,59537,2,1849,1,825000.0,2019,5,1
9,1497.0,4,2,98236,2,382,1,665000.0,2018,5,0
18,1197.0,4,0,73369,2,237,3,516000.0,2018,5,0
8,1498.0,1,1,97771,2,608,1,643000.0,2018,5,1
9,1198.0,4,0,46985,2,992,1,480000.0,2015,5,1
10,1197.0,4,0,80093,2,871,1,479000.0,2016,5,1
18,796.0,4,1,70000,2,134,1,100000.0,2008,5,1
18,1197.0,4,1,30000,2,927,1,620000.0,2022,5,0
18,998.0,4,0,22800,2,1374,1,490000.00000000006,2021,5,1
8,1399.0,1,1,120000,2,717,3,210000.0,2012,5,1
10,1086.0,4,1,72110,2,1433,1,185000.0,2006,5,1
26,999.0,4,0,37000,2,1679,1,535000.0,2021,7,1
10,1999.0,4,0,39000,2,622,1,1175000.0,2019,5,0
18,1197.0,4,0,85876,2,238,1,543000.0,2017,5,0
30,1498.0,1,1,80000,2,1720,1,780000.0,2018,5,1
30,999.0,4,1,72045,2,1208,3,836000.0,2021,5,0
18,1248.0,1,0,60000,2,1368,1,795000.0,2019,5,1
10,1396.0,1,0,48000,2,876,1,675000.0,2018,5,1
9,1199.0,4,3,88057,2,193,1,604000.0,2019,5,0
30,1199.0,4,0,115588,2,1214,1,590000.0,2018,5,1
30,1498.0,1,0,90000,2,1720,1,590000.0,2016,5,1
18,1197.0,4,0,17000,2,1573,1,620000.0,2019,5,1
10,1197.0,4,1,50000,2,227,1,650000.0,2021,5,1
8,1498.0,1,1,100000,2,600,3,430000.0,2016,5,1
20,2987.0,1,0,70000,2,41,3,1950000.0,2012,7,0
8,1596.0,4,1,120000,2,704,3,189000.0,2010,5,1
24,1198.0,4,0,60922,2,1124,3,395000.0,2017,5,0
28,1497.0,1,0,64008,2,158,1,663000.0,2020,5,1
9,1497.0,4,1,120000,2,398,3,650000.0,2018,5,1
18,1248.0,1,0,70716,2,1545,1,475000.0,2014,5,1
24,999.0,4,1,30478,2,1100,1,648000.0,2021,5,1
9,1497.0,4,0,75378,2,386,3,509000.0,2016,5,1
30,1197.0,4,0,70000,2,1729,1,600000.0,2016,5,0
21,1498.0,4,1,23679,2,219,1,1525000.0,2014,5,1
9,1198.0,4,1,80000,2,266,1,275000.0,2014,5,1
14,1493.0,1,1,120000,2,1475,1,1150000.0,2019,5,0
20,2987.0,1,1,60000,2,1353,3,4000000.0,2015,5,0
26,999.0,4,2,26871,2,1072,1,493000.0,2023,5,0
27,1498.0,1,1,180000,2,1328,1,720000.0,2017,5,1
10,1086.0,4,1,58314,2,1416,1,425000.0,2020,5,1
18,1197.0,4,0,5000,2,235,1,925000.0,2022,5,0
20,2987.0,1,1,120000,2,590,0,700000.0,2009,5,0
2,1995.0,1,0,75000,2,1868,3,3850000.0,2020,5,0
3,936.0,1,1,150000,2,245,1,220000.00000000003,2012,5,1
27,999.0,4,1,80000,2,1330,1,800000.0,2020,5,1
2,2993.0,1,0,85000,2,1888,3,5500000.0,2017,5,0
14,1493.0,1,0,15000,2,299,1,2090000.0,2024,7,1
10,998.0,4,1,40000,2,1746,1,825000.0,2021,5,1
18,1248.0,1,0,136000,2,1579,1,575000.0,2017,5,1
28,1199.0,4,1,45000,2,1162,1,1190000.0,2022,5,1
18,998.0,4,1,70000,2,1841,3,425000.0,2018,5,1
18,1197.0,4,0,90000,2,1573,3,435000.0,2015,5,1
21,1498.0,4,1,25000,2,216,3,1730000.0,2016,5,0
10,1591.0,4,0,21000,2,520,3,815000.0,2016,5,1
2,1995.0,1,0,70000,2,1868,3,2400000.0,2016,5,0
27,999.0,4,1,10000,2,1036,1,1600000.0,2022,5,0
10,1197.0,4,1,40000,2,863,4,175000.0,2009,5,1
24,999.0,4,1,5318,2,1102,1,515000.00000000006,2021,5,1
30,999.0,4,1,42920,2,1214,1,609000.0,2019,5,1
18,998.0,4,2,44330,2,326,3,363000.0,2017,5,1
18,998.0,4,0,52100,2,1837,1,375000.0,2017,5,1
28,1199.0,4,1,10000,2,1161,1,1050000.0,2023,5,0
29,1197.0,4,0,16000,2,749,1,725000.0,2020,5,1
18,1462.0,4,0,42000,2,663,1,1070000.0,2020,7,1
30,999.0,4,0,21000,2,1208,1,940000.0,2021,5,0
14,1353.0,4,1,61900,2,1456,1,1071000.0,2019,5,1
9,1199.0,4,1,30000,2,191,1,740000.0,2021,5,1
18,998.0,4,0,51000,2,1377,1,485000.0,2022,5,1
21,1956.0,1,0,90000,2,840,1,1600000.0,2021,5,1
18,1197.0,4,0,63000,2,1843,1,529000.0,2020,5,1
18,998.0,4,1,63908,2,326,3,452000.0,2021,5,1
2,1995.0,1,0,30000,2,20,3,4500000.0,2022,5,0
10,1197.0,4,0,90073,2,785,3,399000.0,2018,5,0
14,1493.0,1,1,26000,2,1451,1,1250000.0,2021,5,1
2,2993.0,1,0,43000,2,1885,1,7900000.0,2020,5,0
13,1956.0,1,1,40000,2,451,3,1400000.0,2020,5,0
27,1968.0,1,1,160000,2,1079,4,250000.0,2011,5,0
10,1197.0,4,0,18013,2,789,1,531000.0,2018,5,0
10,1591.0,4,2,43131,2,490,1,830000.0000000001,2019,5,1
27,1498.0,4,0,47000,2,1039,1,1445000.0,2021,5,1
10,1197.0,4,0,69732,2,859,3,350000.0,2012,5,1
28,1199.0,4,0,37370,2,153,1,510000.0,2020,5,1
28,1199.0,4,1,10000,2,1142,1,1298000.0,2024,5,1
10,1197.0,4,0,30572,2,794,1,610000.0,2020,5,0
18,998.0,4,0,7358,2,1378,1,480000.0,2022,5,1
8,1499.0,4,0,25358,2,605,3,549000.0,2016,5,0
18,1248.0,1,1,150000,2,1570,1,320000.0,2009,5,1
14,1493.0,1,1,60000,2,1462,1,1000000.0,2019,5,1
18,1373.0,4,0,55997,2,663,1,811000.0,2016,7,1
9,1498.0,1,0,89400,2,377,1,560000.0,2015,5,1
29,2755.0,1,0,130000,2,723,1,3450000.0,2020,7,1
18,1248.0,1,0,80000,2,1541,1,650000.0,2017,5,0
9,1498.0,1,0,69218,2,177,1,510000.0,2015,5,1
17,1999.0,4,2,48910,2,1985,1,2069000.0,2022,7,0
26,999.0,4,0,41000,2,1064,1,435000.0,2020,5,1
18,796.0,4,0,43769,2,133,1,292000.0,2016,5,1
10,1197.0,4,2,60299,2,803,3,341000.0,2014,5,1
10,1197.0,4,1,60000,2,876,3,490000.00000000006,2018,5,1
20,1950.0,1,0,7000,2,685,1,6200000.0,2021,5,0
6,1242.0,4,1,90000,2,1202,0,180000.0,2002,5,1
27,1968.0,1,1,160000,2,1515,3,500000.0,2012,5,0
2,2993.0,1,0,170000,2,1879,1,1350000.0,2012,5,0
27,1984.0,4,0,20000,2,1187,1,2750000.0,2023,5,0
24,1498.0,4,0,62075,2,1511,3,385000.0,2015,5,1
26,1461.0,1,0,60000,2,566,1,970000.0,2019,5,0
10,1197.0,4,0,84521,2,863,3,191000.0,2008,5,1
2,1995.0,1,1,100000,2,1857,1,1950000.0,2017,5,0
18,796.0,4,0,53140,2,133,1,288000.0,2017,5,1
26,799.0,4,0,26872,2,1070,3,270000.0,2016,5,1
9,1498.0,1,0,70453,2,375,1,935000.0,2019,5,1
9,1497.0,4,1,90000,2,381,1,615000.0,2015,5,0
28,1199.0,4,0,108372,2,1634,1,325000.0,2016,5,1
18,1462.0,4,0,30417,2,354,1,725000.0,2019,5,1
12,1999.0,1,0,17000,2,696,1,5500000.0,2020,5,0
28,1199.0,4,1,68000,2,1664,3,455000.0,2020,5,1
9,1199.0,4,0,17626,2,191,1,621000.0,2019,5,1
26,999.0,4,0,8319,2,1676,1,620000.0,2021,7,0
9,1497.0,4,1,150000,2,387,3,800000.0,2016,5,1
5,799.0,4,2,19305,2,1339,1,325000.0,2020,5,1
10,1197.0,4,1,30000,2,229,1,660000.0,2022,5,1
29,2393.0,1,0,15000,2,959,1,2890000.0,2023,7,1
10,1197.0,4,1,70000,2,1915,1,360000.0,2014,5,1
27,999.0,4,0,17000,2,1039,1,1325000.0,2021,5,1
26,999.0,4,3,19397,2,1061,1,518000.0,2023,5,0
26,1461.0,1,0,84000,2,558,1,750000.0,2019,5,1
3,995.0,4,1,80000,2,1505,2,750000.0,2007,5,1
9,1498.0,1,1,113579,2,1849,1,680000.0,2018,5,1
18,998.0,4,0,55000,2,328,1,355000.0,2015,5,0
9,1199.0,4,0,38231,2,193,1,713000.0,2020,5,0
18,1197.0,4,1,80000,2,242,1,580000.0,2017,5,1
10,998.0,4,0,33636,2,917,1,697000.0,2021,5,1
18,1197.0,4,3,99820,2,242,1,469000.00000000006,2017,5,1
17,1497.0,1,0,16000,2,1953,1,1245000.0,2022,5,1
20,2143.0,1,0,85000,2,422,1,1650000.0,2014,5,0
18,1248.0,1,1,160000,2,1811,1,650000.0,2016,5,1
10,1197.0,4,3,48790,2,916,1,645000.0,2019,5,1
18,1197.0,4,0,5600,2,1573,1,675000.0,2023,5,1
10,1197.0,4,0,40000,2,790,3,375000.0,2015,5,1
14,1497.0,4,1,50000,2,1452,1,1689999.9999999998,2020,5,0
10,814.0,4,1,60000,2,643,1,285000.0,2016,5,1
10,1197.0,4,3,91621,2,885,1,572000.0,2019,5,1
10,1197.0,4,1,40000,2,863,4,170000.0,2009,5,1
9,1497.0,4,0,48629,2,386,3,527000.0,2015,5,1
30,1498.0,1,3,93595,2,1217,3,519000.00000000006,2016,5,1
29,2494.0,1,1,80000,2,969,3,380000.0,2015,8,1
18,1197.0,4,0,69598,2,1557,1,615000.0,2018,5,0
21,1956.0,1,0,53000,2,840,1,1650000.0,2019,5,1
26,999.0,4,2,69521,2,1061,3,319000.0,2018,5,0
20,1991.0,4,0,52000,2,2,3,3700000.0,2020,5,0
18,1197.0,4,0,95993,2,1573,3,451000.0,2017,5,1
10,1197.0,4,0,79038,2,790,1,401000.0,2016,5,1
21,1349.0,4,1,18245,2,218,1,1762000.0,2015,5,0
10,1396.0,1,1,88940,2,877,3,543000.0,2017,5,1
14,1353.0,4,0,14000,2,1458,1,1450000.0,2020,5,0
9,1497.0,4,1,70000,2,382,3,800000.0,2017,5,0
10,1396.0,1,0,76258,2,892,1,365000.0,2012,5,1
20,2143.0,1,0,45000,2,323,3,3750000.0,2020,5,0
3,1199.0,4,1,60000,2,1410,2,100000.0,2013,5,1
17,1997.0,1,1,70000,2,1965,1,1050000.0,2017,7,1
18,998.0,4,0,20304,2,341,1,435000.0,2017,5,1
0,1968.0,1,1,40000,2,82,1,2100000.0,2019,5,0
9,1198.0,4,0,75091,2,266,1,320000.0,2017,5,1
28,1199.0,4,0,32148,2,1233,3,545000.0,2022,5,1
10,1197.0,4,2,59268,2,876,1,580000.0,2018,5,1
14,1493.0,1,1,40000,2,1489,1,1030000.0,2021,5,1
9,1198.0,4,0,66295,2,266,1,415000.00000000006,2017,5,1
29,2393.0,1,0,59000,2,953,1,2250000.0,2020,8,1
18,1197.0,4,0,47007,2,1843,3,500000.0,2019,5,1
18,1248.0,1,1,125000,2,234,1,615000.0,2018,5,1
10,1197.0,4,1,80000,2,789,1,600000.0,2019,5,0
28,1199.0,4,1,50000,2,1163,3,775000.0,2020,5,1
12,1999.0,1,0,32000,2,1927,1,3500000.0,2018,5,0
18,1248.0,1,1,80000,2,1814,2,720000.0,2019,5,0
18,1462.0,4,1,20000,2,663,1,900000.0,2019,7,1
30,1199.0,4,1,80000,2,1212,3,450000.0,2016,5,1
18,1197.0,4,1,40000,2,1575,1,740000.0,2022,5,0
18,998.0,4,0,58000,2,330,1,429000.0,2019,5,1
28,1497.0,1,1,50000,2,153,1,650000.0,2021,5,1
10,1497.0,4,1,30000,2,1774,1,1225000.0,2022,5,1
2,1995.0,1,0,59000,2,54,1,4500000.0,2020,5,0
18,796.0,4,1,40000,2,133,1,260000.0,2014,5,1
10,1582.0,1,1,70000,2,486,1,1050000.0,2019,5,1
10,1197.0,4,1,45056,2,790,3,372000.0,2016,5,1
18,1373.0,4,1,95000,2,654,1,695000.0,2016,7,1
26,999.0,4,2,47356,2,1677,1,644000.0,2022,7,1
10,1591.0,4,0,42000,2,503,1,869999.9999999999,2016,5,0
10,1493.0,1,0,70000,2,502,1,1550000.0,2021,5,0
10,1086.0,4,1,40000,2,1424,3,525000.0,2018,5,0
18,998.0,4,1,74346,2,1833,1,310000.0,2012,5,1
17,2179.0,1,0,125000,2,1963,3,1150000.0,2016,7,1
27,1968.0,1,1,30000,2,1030,1,3390000.0,2019,7,0
9,1497.0,4,2,97789,2,386,3,585000.0,2017,5,1
17,1997.0,4,0,5000,2,1620,1,1575000.0,2023,4,0
10,1591.0,4,0,22000,2,1788,1,975000.0,2019,5,0
26,999.0,4,2,32644,2,1060,1,507000.0,2022,5,1
18,1197.0,4,0,35256,2,1566,1,545000.0,2017,5,1
18,998.0,4,0,77433,2,1837,1,352000.0,2015,5,1
14,1493.0,1,1,60000,2,1457,1,1700000.0,2022,5,0
18,1462.0,4,1,30000,2,654,3,900000.0,2021,7,1
18,998.0,4,1,37400,2,326,1,375000.0,2015,5,1
9,1199.0,4,0,96616,2,177,1,410000.0,2016,5,1
18,1197.0,4,0,90908,2,1844,1,488000.0,2020,5,0
17,2179.0,1,0,125000,2,1968,3,1250000.0,2018,7,1
18,1462.0,4,0,40000,2,347,1,840000.0,2020,5,0
5,799.0,4,0,41259,2,1339,1,295000.0,2019,5,1
18,796.0,4,1,120000,2,134,2,295000.0,2006,5,1
26,1461.0,1,1,50000,2,559,1,650000.0,2016,5,1
10,1497.0,4,3,82990,2,499,3,1060000.0,2021,5,1
8,1196.0,4,0,88698,2,710,1,410000.0,2016,5,1
20,1991.0,4,0,33000,2,477,1,6100000.0,2021,5,0
18,1197.0,4,1,99951,2,1556,1,455000.0,2016,5,1
10,998.0,4,1,8998,2,1745,3,822000.0000000001,2021,5,1
20,2987.0,1,0,85000,2,47,1,6600000.0,2019,7,0
20,2143.0,1,0,54000,2,283,1,2975000.0,2017,5,0
20,1950.0,1,0,10000,2,1227,1,3700000.0,2019,5,0
9,1199.0,4,0,71634,2,1005,3,486000.00000000006,2017,5,1
18,1197.0,4,0,45000,2,1556,1,649000.0,2022,5,1
29,1987.0,4,0,10000,2,977,1,3750000.0,2024,7,0
10,1197.0,4,3,88764,2,788,3,389000.0,2018,5,1
8,1196.0,4,1,30000,2,710,1,400000.0,2017,5,1
10,1591.0,4,0,55969,2,517,3,730000.0,2018,5,1
10,998.0,4,0,37714,2,1750,1,835000.0,2019,5,0
20,1991.0,4,0,9000,2,209,1,5000000.0,2022,5,0
12,2993.0,1,1,60000,2,694,1,3000000.0,2016,5,0
2,1995.0,1,0,63000,2,27,1,2350000.0,2017,5,0
9,1199.0,4,0,47646,2,1850,1,545000.0,2017,5,1
2,1995.0,1,0,90000,2,1857,4,750000.0,2014,5,0
9,1198.0,4,0,68000,2,268,1,325000.0,2012,5,1
9,1498.0,4,2,37000,2,406,3,725000.0,2020,5,1
18,1462.0,4,0,32000,2,1935,1,1375000.0,2023,6,0
10,1497.0,4,0,27000,2,499,1,1395000.0,2022,5,1
21,1996.0,1,0,4000,2,756,1,3875000.0,2022,6,0
9,1497.0,4,0,132627,2,386,3,475000.0,2014,5,1
10,998.0,4,1,73113,2,1750,1,781000.0,2020,5,0
14,1493.0,1,0,25000,2,1457,1,1530000.0,2020,5,0
13,1956.0,1,1,40000,2,459,1,1325000.0,2021,5,1
20,1991.0,4,0,85000,2,47,3,2150000.0,2017,5,0
30,1498.0,1,0,63162,2,203,1,605000.0,2016,5,1
28,1198.0,4,3,89876,2,1156,1,651000.0,2019,5,0
20,1993.0,1,0,2500,2,272,1,5250000.0,2022,5,0
17,1197.0,4,3,32969,2,1945,1,867000.0,2023,5,1
29,1462.0,4,0,49944,2,1701,1,783000.0,2022,5,0
24,1198.0,4,1,90000,2,1124,1,269000.0,2013,5,0
30,1598.0,4,1,30000,2,1714,1,950000.0,2019,5,1
8,1499.0,4,0,73282,2,605,3,466000.0,2015,5,0
0,1968.0,1,0,95000,2,1245,3,1500000.0,2015,5,0
21,1498.0,4,1,20000,2,216,1,1626000.0000000002,2023,5,0
27,999.0,4,0,29210,2,1038,1,998000.0,2023,5,1
18,1197.0,4,1,50000,2,239,1,650000.0,2020,5,1
10,998.0,4,0,69000,2,1750,1,850000.0,2019,5,0
17,1999.0,4,1,60000,2,1983,3,1600000.0,2021,7,1
18,1197.0,4,0,45797,2,1538,3,493000.0,2017,5,0
10,1197.0,4,0,38878,2,789,1,500000.0,2018,5,0
30,1199.0,4,1,40000,2,1213,3,460000.0,2016,5,1
10,1591.0,4,1,51000,2,1778,4,450000.0,2014,5,1
10,1197.0,4,0,18000,2,789,1,540000.0,2017,5,0
28,1198.0,4,0,43000,2,1154,1,685000.0,2019,5,1
28,1199.0,4,1,40000,2,1233,1,700000.0,2022,5,1
14,1497.0,4,0,35000,2,1466,1,1525000.0,2022,5,1
18,1197.0,4,0,82628,2,236,1,558000.0,2018,5,0
30,1498.0,4,0,9000,2,1798,1,1689999.9999999998,2023,5,1
29,2494.0,1,0,120000,2,988,3,1375000.0,2015,7,1
9,1498.0,4,3,69280,2,415,1,963000.0,2021,5,1
10,1086.0,4,1,60239,2,862,3,295000.0,2014,5,1
10,1197.0,4,1,50000,2,803,1,390000.0,2016,5,1
18,1197.0,4,1,30000,2,237,1,640000.0,2018,5,0
2,1995.0,1,0,130000,2,14,3,1350000.0,2016,5,0
0,2967.0,1,1,50000,2,115,1,2500000.0,2015,4,0
10,814.0,4,0,28000,2,643,1,290000.0,2015,5,1
10,1197.0,4,0,30000,2,876,1,645000.0,2017,5,1
18,796.0,4,1,57173,2,141,1,285000.0,2018,5,1
8,1498.0,1,1,25000,2,608,1,850000.0,2019,5,1
18,1248.0,1,1,101000,2,1371,1,745000.0,2018,5,1
10,1396.0,1,1,50000,2,914,1,750000.0,2019,5,1
10,1197.0,4,1,90000,2,790,3,375000.0,2014,5,1
10,1582.0,1,1,80000,2,1769,3,425000.0,2012,5,1
17,2489.0,1,1,90000,2,1990,3,450000.0,2014,7,1
26,999.0,4,0,33773,2,1679,1,618000.0,2021,7,1
5,799.0,4,0,40490,2,1339,1,246000.0,2017,5,1
17,2696.0,1,0,130000,2,1508,3,500000.0,2013,7,0
18,1197.0,4,0,20000,2,1565,1,550000.0,2018,5,1
10,998.0,4,0,54863,2,1751,3,722000.0,2020,5,1
10,1197.0,4,1,90919,2,774,3,383000.0,2015,5,0
29,2393.0,1,0,34000,2,947,1,2250000.0,2021,8,0
18,1197.0,4,0,34039,2,925,1,455000.0,2018,5,1
29,2755.0,1,1,30000,2,730,1,3500000.0,2021,7,0
10,1086.0,4,1,70000,2,1430,3,3500000.0,2003,5,1
17,2489.0,1,1,102030,2,1990,3,450000.0,2014,7,1
28,1248.0,1,1,80000,2,2010,1,270000.0,2015,5,1
10,1197.0,4,1,90000,2,871,3,450000.0,2015,5,1
14,1493.0,1,0,20000,2,1457,1,1725000.0,2022,5,0
20,2987.0,1,0,70000,2,1127,1,3000000.0,2015,5,0
21,1956.0,1,0,18000,2,840,1,1650000.0,2022,5,1
9,1198.0,4,0,77060,2,187,1,450000.0,2015,5,1
20,1991.0,4,0,53000,2,117,1,2300000.0,2017,5,0
17,1497.0,1,0,50000,2,1945,1,960000.0,2019,5,1
10,1086.0,4,2,78513,2,1417,3,351000.0,2019,5,1
10,1197.0,4,1,40000,2,885,4,580000.0,2018,5,1
17,1197.0,4,1,50000,2,1945,1,670000.0,2019,5,1
31,1984.0,1,1,70000,2,1705,1,1250000.0,2014,5,0
0,2698.0,1,1,90000,2,110,3,990000.0,2009,5,0
10,1086.0,4,1,108537,2,861,3,240000.0,2011,5,1
18,1462.0,4,0,24353,2,367,1,831000.0,2021,5,1
9,1497.0,4,0,60134,2,414,1,890000.0,2017,5,0
10,1497.0,4,1,40000,2,1772,1,1150000.0,2022,5,0
28,2179.0,1,1,160000,2,1397,4,280000.0,2007,7,1
18,1197.0,4,1,37477,2,926,1,547000.0,2022,5,1
26,999.0,4,0,51427,2,1062,1,429000.0,2021,5,0
10,1497.0,4,0,14000,2,509,1,1425000.0,2020,5,0
18,993.0,4,1,100000,2,2005,4,130000.0,2002,5,1
18,1197.0,4,0,61142,2,234,1,540000.0,2016,5,1
10,1591.0,4,0,19000,2,504,3,960000.0,2019,5,1
29,2755.0,1,0,15000,2,730,1,4600000.0,2023,7,0
30,1197.0,4,0,43955,2,1731,3,810000.0,2019,5,0
27,1598.0,4,1,73890,2,1306,1,695000.0,2019,5,1
18,998.0,4,2,99015,2,338,1,320000.0,2015,5,0
31,2400.0,1,0,95000,2,1895,1,1650000.0,2014,7,0
